sat_name,physical_channel,proxy_nickname,proxy_receive_time,server_receive_time,raw_data
DSLWP-B,13,N6RFM,2018-10-27 14:01:00.000,2018-10-29 05:05:59.982,BJ1SNV86G0PA0
DSLWP-B,13,N6RFM,2018-10-27 14:11:00.000,2018-10-29 05:06:15.701, BJ1SNV86F0PA
DSLWP-B,13,N6RFM,2018-10-27 14:21:00.000,2018-10-29 05:06:31.773, BJ1SNV86F0PA
DSLWP-B,13,N6RFM,2018-10-27 14:31:00.000,2018-10-29 05:06:47.567,BJ1SNV8680PAT
DSLWP-B,13,N6RFM,2018-10-27 14:41:00.000,2018-10-29 05:07:07.502,BJ1SNV86B0PA9
DSLWP-B,13,N6RFM,2018-10-27 14:51:00.000,2018-10-29 05:07:25.877,BJ1SNV8680PAK
DSLWP-B,13,N6RFM,2018-10-10 22:10:00.000,2018-10-29 05:08:24.773,BJ1SNJ86E0PA9
DSLWP-B,13,N6RFM,2018-10-27 13:40:00.000,2018-10-29 05:05:16.022,BJ1SNV86B0PA9
DSLWP-B,13,N6RFM,2018-10-10 22:41:00.000,2018-10-29 05:09:18.515,BJ1SNJ8680PA9
DSLWP-B,13,N6RFM,2018-10-10 22:51:00.000,2018-10-29 05:09:38.412,BJ1SNJ86A0PAJ
DSLWP-B,13,N6RFM,2018-10-10 23:01:00.000,2018-10-29 05:09:57.069,BJ1SNJ86A0PA0
DSLWP-B,13,N6RFM,2018-10-10 23:11:00.000,2018-10-29 05:10:10.843,BJ1SNJ86C0QA9
DSLWP-B,13,N6RFM,2018-10-10 23:21:00.000,2018-10-29 05:10:25.051,BJ1SNJ86I0PAK
DSLWP-B,13,N6RFM,2018-10-10 23:31:00.000,2018-10-29 05:10:39.700,BJ1SNJ86C0PA0
DSLWP-B,13,N6RFM,2018-10-10 23:41:00.000,2018-10-29 05:10:58.715,BJ1SNJ8680PA9
DSLWP-B,13,N6RFM,2018-10-10 22:20:00.000,2018-10-29 05:08:43.198,BJ1SNJ86B0PAJ
DSLWP-B,13,N6RFM,2018-10-10 22:30:00.000,2018-10-29 05:09:01.867,BJ1SNJ86D0PAT
DSLWP-B,13,N6RFM,2018-10-10 23:51:00.000,2018-10-29 05:11:14.806,BJ1SNJ8680PAJ
DSLWP-B,13,W2RTV,2018-11-01 16:21:00.000,2018-11-02 02:57:38.560,BJ1SNV86D0PAK
DSLWP-B,13,W2RTV,2018-11-01 16:31:00.000,2018-11-02 02:58:08.306,BJ1SNV8690PA0
DSLWP-B,13,W2RTV,2018-11-01 16:41:00.000,2018-11-02 02:58:32.958,BJ1SNV86D0PA9
DSLWP-B,13,W2RTV,2018-11-01 16:51:00.000,2018-11-02 02:59:03.659,BJ1SNV8690PAK
DSLWP-B,13,W2RTV,2018-11-01 17:01:00.000,2018-11-02 02:59:50.449,BJ1SNV86D0PA0
DSLWP-B,13,W2RTV,2018-11-01 17:11:00.000,2018-11-02 03:00:19.186,BJ1SNV86C0PAA
DSLWP-B,13,W2RTV,2018-11-01 16:00:00.000,2018-11-02 02:56:31.331,BJ1SNV86B0OAT
DSLWP-B,13,W2RTV,2018-11-01 16:10:00.000,2018-11-02 02:57:13.775,BJ1SNV86F0PAA
DSLWP-B,13,PA0DLO,2018-11-03 19:01:00.000,2018-11-03 20:30:55.458,BJ1SNV86C0PA0
DSLWP-B,13,PA0DLO,2018-11-03 19:11:00.000,2018-11-03 20:31:15.310,BJ1SNV86A0PAA
DSLWP-B,13,PA0DLO,2018-11-03 19:21:00.000,2018-11-03 20:31:38.012,BJ1SNV8690PAK
DSLWP-B,13,PA0DLO,2018-11-03 19:31:00.000,2018-11-03 20:31:58.160,BJ1SNV8680PAT
DSLWP-B,13,PA0DLO,2018-11-03 18:20:00.000,2018-11-03 20:29:10.777,BJ1SNV86C0OAJ
DSLWP-B,13,PA0DLO,2018-11-03 18:40:00.000,2018-11-03 20:30:07.657,BJ1SNV86G0PAA
DSLWP-B,13,PA0DLO,2018-11-03 18:50:00.000,2018-11-03 20:30:26.631,BJ1SNV86D0PAJ
DSLWP-B,13,PA0DLO,2018-11-03 18:30:00.000,2018-11-03 20:29:46.597,BJ1SNV86A0OAT
DSLWP-B,13,W2RTV,2018-11-01 17:21:00.000,2018-11-02 03:00:46.889,BJ1SNV86A0PAJ
DSLWP-B,13,PA0DLO,2018-11-11 22:51:00.000,2018-11-12 00:15:05.919,BJ1SNV86F0QAK
DSLWP-B,13,PA0DLO,2018-11-11 23:11:00.000,2018-11-12 00:15:31.360,BJ1SNV8680PAA
DSLWP-B,13,PA0DLO,2018-11-11 23:21:00.000,2018-11-12 00:15:54.205,BJ1SNV8680PAK
DSLWP-B,13,PA0DLO,2018-11-03 19:41:00.000,2018-11-03 20:32:18.808,BJ1SNV86C0PAA
DSLWP-B,13,PA0DLO,2018-11-03 19:51:00.000,2018-11-03 20:32:38.685,BJ1SNV8690PAK
DSLWP-B,13,PA0DLO,2018-11-03 20:01:00.000,2018-11-03 20:33:05.149,BJ1SNV86A0PAT
DSLWP-B,13,PY4ZBZ,2018-11-12 03:16:00.000,2018-11-12 03:48:42.970,BJ1SNV86C0PAE
DSLWP-B,13,PA0DLO,2018-11-11 21:40:00.000,2018-11-12 00:14:05.843,BJ1SNV86D0OAA
DSLWP-B,13,PA0DLO,2018-11-11 22:20:00.000,2018-11-12 00:14:34.104,BJ1SNV86C0PAK
DSLWP-B,13,VK5EI,2018-11-14 17:58:00.000,2018-11-14 18:07:12.350,BJ1SNV86FOPAR
DSLWP-B,13,VK5EI,2018-11-14 17:48:00.000,2018-11-14 17:52:55.600,BJ1SNV86I0OAH
DSLWP-B,13,VK5EI,2018-11-14 19:09:00.000,2018-11-14 19:14:41.778,BJ1SNV8680PA8
DSLWP-B,13,VK5EI,2018-11-14 18:29:00.000,2018-11-14 18:33:00.391,BJ1SNV86B0PAS
DSLWP-B,13,VK5QI,2018-11-14 18:49:00.000,2018-11-14 18:59:00.160,BJ1SNV86B0PAI
DSLWP-B,13,VK5QI,2018-11-14 18:59:00.000,2018-11-14 19:00:33.291,BJ1SNV8680PAS
DSLWP-B,13,VK5EI,2018-11-14 18:59:00.000,2018-11-14 19:01:59.461,BJ1SNV8680PAS
DSLWP-B,13,VK5EI,2018-11-14 18:08:00.000,2018-11-14 18:13:21.509,BJ1SNV860PA8
DSLWP-B,13,VK5EI,2018-11-14 18:49:00.000,2018-11-14 18:53:32.605,BJ1SNV86B0PAI
DSLWP-B,13,JA1HCB,2018-11-15 16:23:00.000,2018-11-15 16:30:53.661,BJ1SNV8670PAM
DSLWP-B,13,VK5EI,2018-11-15 14:53:00.000,2018-11-15 14:57:13.694,BJ1SNV8690OAM
DSLWP-B,13,VK5EI,2018-11-15 15:13:00.000,2018-11-15 15:20:15.035,BJ1SNV86B0OAC
DSLWP-B,13,VK5EI,2018-11-15 16:03:00.000,2018-11-15 16:05:41.178,BJ1SNV86J0OAM
DSLWP-B,13,VK5EI,2018-11-15 15:23:00.000,2018-11-15 15:25:59.897,BJ1SNV8680OAM
DSLWP-B,13,VK5EI,2018-11-15 15:53:00.000,2018-11-15 15:56:02.484,BJ1SNV86J0OAM
DSLWP-B,13,VK5EI,2018-11-15 16:13:00.000,2018-11-15 16:16:11.972,BJ1SNV86D0PAC
DSLWP-B,13,VK5EI,2018-11-15 16:33:00.000,2018-11-15 16:36:09.189,BJ1SNV86E0PA2
DSLWP-B,13,VK5EI,2018-11-14 19:19:00.000,2018-11-14 19:23:26.550,BJ1SNV86E0PAI
DSLWP-B,13,VK5EI,2019-02-02 07:41:00.000,2019-02-02 08:55:24.782,BJ1SNU86E0PD9
DSLWP-B,13,VK5EI,2019-02-02 07:51:00.000,2019-02-02 08:56:13.408,BJ1SNU8690PDJ
DSLWP-B,13,VK5EI,2019-02-02 08:01:00.000,2019-02-02 08:57:49.728,BJ1SNU86C0PDT
DSLWP-B,13,VK5EI,2019-02-02 08:11:00.000,2019-02-02 08:59:08.037,BJ1SNU86C0PDA
DSLWP-B,13,VK5EI,2019-02-02 08:21:00.000,2019-02-02 08:59:49.823,BJ1SNU86A0PDJ
DSLWP-B,13,VK5EI,2019-02-02 08:31:00.000,2019-02-02 09:00:15.692,BJ1SNU86A0PDT
DSLWP-B,13,VK5EI,2019-02-28 05:40:00.000,2019-02-28 19:42:38.774,BJ1SNU8680PD9
DSLWP-B,13,VK5EI,2019-02-28 05:50:00.000,2019-02-28 19:43:10.746,BJ1SNU8680PDJ
DSLWP-B,13,VK5EI,2019-02-28 06:00:00.000,2019-02-28 19:43:50.719,BJ1SNU86C0PD0
DSLWP-B,13,VK5EI,2019-02-28 06:21:00.000,2019-02-28 19:45:25.031,BJ1SNU8680PDJ
DSLWP-B,13,VK5EI,2019-02-28 06:31:00.000,2019-02-28 19:46:11.890,BJ1SNU86C0PDT
DSLWP-B,13,VK5EI,2019-02-28 06:41:00.000,2019-02-28 19:46:52.295,BJ1SNU86A0PD9
DSLWP-B,13,VK5EI,2019-02-28 06:51:00.000,2019-02-28 19:47:33.925,BJ1SNU86E0PDJ
DSLWP-B,13,VK5EI,2019-02-28 07:01:00.000,2019-02-28 19:48:12.690,BJ1SNU8670PDT
DSLWP-B,13,W2RTV,2019-03-16 05:56:00.000,2019-03-16 07:00:22.841,BJ1SNU86G0PDP
DSLWP-B,13,W2RTV,2019-03-16 06:06:00.000,2019-03-16 07:01:08.351,BJ1SNU86B0PD5
DSLWP-B,13,W2RTV,2019-03-16 06:16:00.000,2019-03-16 07:01:38.449,BJ1SNU8680PDF
DSLWP-B,13,VK5EI,2019-02-28 06:10:00.000,2019-02-28 19:44:29.873,BJ1SNU8640PDA
DSLWP-B,13,N6RFM,2019-03-16 05:26:00.000,2019-03-16 09:39:04.665,BJ1SNU8670PDO
DSLWP-B,13,N6RFM,2019-03-16 05:36:00.000,2019-03-16 09:39:21.604,BJ1SNU8660PD5
DSLWP-B,13,N6RFM,2019-03-16 05:46:00.000,2019-03-16 09:39:41.619,BJ1SNU86G0PDE
DSLWP-B,13,N6RFM,2019-03-16 05:56:00.000,2019-03-16 09:40:01.637,BJ1SNU86G0PDP
DSLWP-B,13,N6RFM,2019-03-16 06:06:00.000,2019-03-16 09:42:35.640, BJ1SNU86B0PD
DSLWP-B,13,N6RFM,2019-03-16 04:35:00.000,2019-03-16 09:37:31.660,BJ1SNU8650PD4
DSLWP-B,13,N6RFM,2019-03-16 04:45:00.000,2019-03-16 09:37:50.301,BJ1SNU86F0PDE
DSLWP-B,13,N6RFM,2019-03-16 04:55:00.000,2019-03-16 09:38:15.276,BJ1SNU86C0PDO
DSLWP-B,13,N6RFM,2019-03-16 05:05:00.000,2019-03-16 09:38:41.181,BJ1SNU8690PD5
DSLWP-B,13,N6RFM,2019-03-16 06:16:00.000,2019-03-16 09:43:00.607,BJ1SNU8680PDF
DSLWP-B,13,N6RFM,2019-03-15 12:31:00.000,2019-03-16 09:44:28.199,BJ1SNU8680PD0
DSLWP-B,13,N6RFM,2019-03-15 13:01:00.000,2019-03-16 09:44:56.524,BJ1SNU86A0PDT
DSLWP-B,13,N6RFM,2019-03-15 12:00:00.000,2019-03-16 09:43:42.837,BJ1SNU86F0PDT
DSLWP-B,13,YL3CT,2019-04-13 22:21:00.000,2019-04-13 23:06:10.489,BJ1SNU86E1QDJ
DSLWP-B,13,YL3CT,2019-04-13 22:31:00.000,2019-04-13 23:06:48.593,BJ1SNU8691RD0
DSLWP-B,13,YL3CT,2019-04-13 22:41:00.000,2019-04-13 23:07:19.723,BJ1SNU8682QDA
DSLWP-B,13,YL3CT,2019-04-13 22:51:00.000,2019-04-13 23:07:53.649,BJ1SNU86E2RDK
DSLWP-B,13,N6RFM,2019-03-15 12:10:00.000,2019-03-16 09:43:59.130, BJ1SNU86B0PD
DSLWP-B,13,W2RTV,2019-04-14 03:11:00.000,2019-04-14 04:53:44.806,BJ1SNV86C0PA9
DSLWP-B,13,W2RTV,2019-04-14 03:21:00.000,2019-04-14 04:54:17.757,BJ1SNV86C0PAJ
DSLWP-B,13,W2RTV,2019-04-14 03:31:00.000,2019-04-14 04:54:48.041,BJ1SNV86B0PA0
DSLWP-B,13,W2RTV,2019-04-14 03:41:00.000,2019-04-14 04:55:15.478,BJ1SNV86A0QAA
DSLWP-B,13,W2RTV,2019-04-14 03:51:00.000,2019-04-14 04:55:38.256,BJ1SNV86B0QAJ
DSLWP-B,13,W2RTV,2019-04-14 04:01:00.000,2019-04-14 04:56:19.297,BJ1SNV86B0PA0
DSLWP-B,13,W2RTV,2019-04-14 04:11:00.000,2019-04-14 04:56:49.827,BJ1SNV8690PAA
DSLWP-B,13,W2RTV,2019-04-14 04:21:00.000,2019-04-14 04:57:14.371,BJ1SNV8690PAK
DSLWP-B,13,YL3CT,2019-04-21 08:20:00.000,2019-04-21 10:09:40.979,BJ1SNU8680PDJ
DSLWP-B,13,YL3CT,2019-04-21 08:51:00.000,2019-04-21 10:12:03.650,BJ1SNU86A0PDJ
DSLWP-B,13,YL3CT,2019-04-21 09:11:00.000,2019-04-21 10:13:21.002,BJ1SNU8660PD9
DSLWP-B,13,YL3CT,2019-04-21 09:01:00.000,2019-04-21 10:12:42.432,BJ1SNU86C0PDT
DSLWP-B,13,YL3CT,2019-04-21 09:21:00.000,2019-04-21 10:13:48.288,BJ1SNU8670PDJ
DSLWP-B,13,YL3CT,2019-04-21 09:41:00.000,2019-04-21 10:15:05.852,BJ1SNU86A0PD9
DSLWP-B,13,YL3CT,2019-04-21 09:51:00.000,2019-04-21 10:15:56.009,BJ1SNU86C0PDK
DSLWP-B,13,YL3CT,2019-04-21 08:40:00.000,2019-04-21 10:11:27.180,BJ1SNU86B0PD9
DSLWP-B,13,YL3CT,2019-04-21 09:31:00.000,2019-04-21 10:14:33.556,BJ1SNU86B0PDT
DSLWP-B,13,YL3CT,2019-04-21 08:30:00.000,2019-04-21 10:10:33.231,BJ1SNU8690PDT
DSLWP-B,13,VK5EI,2019-05-15 16:41:00.000,2019-05-15 18:32:55.318,BJ1SNU86B0ODA
DSLWP-B,13,VK5EI,2019-05-15 17:01:00.000,2019-05-15 18:33:42.322,BJ1SNU86A0ODJ
DSLWP-B,13,VK5EI,2019-05-15 17:11:00.000,2019-05-15 18:34:19.298,BJ1SNU86C0OD9
DSLWP-B,13,VK5EI,2019-05-15 17:21:00.000,2019-05-15 18:35:39.837,BJ1SNU86F0ODK
DSLWP-B,13,VK5EI,2019-05-15 17:31:00.000,2019-05-15 18:36:08.216,BJ1SNU8660OD0
DSLWP-B,13,VK5EI,2019-05-15 16:00:00.000,2019-05-15 18:30:21.972,BJ1SNU86H0ODT
DSLWP-B,13,VK5EI,2019-05-15 16:10:00.000,2019-05-15 18:31:23.850,BJ1SNU86C0OD9
DSLWP-B,13,VK5EI,2019-05-15 16:20:00.000,2019-05-15 18:32:07.054,BJ1SNU86D0ODJ
DSLWP-B,13,YL3CT,2019-05-16 00:20:00.000,2019-05-16 02:18:31.011,BJ1SNU8660ODJ
DSLWP-B,13,YL3CT,2019-05-16 01:01:00.000,2019-05-16 02:20:39.130,BJ1SNU86D0OD0
DSLWP-B,13,YL3CT,2019-05-16 01:11:00.000,2019-05-16 02:21:01.253,BJ1SNU86D0PD9
DSLWP-B,13,YL3CT,2019-05-16 01:21:00.000,2019-05-16 02:21:28.841,BJ1SNU86A0PDK
DSLWP-B,13,YL3CT,2019-05-16 01:31:00.000,2019-05-16 02:21:50.315,BJ1SNU8690PD0
DSLWP-B,13,YL3CT,2019-05-16 01:41:00.000,2019-05-16 02:22:12.583,BJ1SNU86E0PD9
DSLWP-B,13,YL3CT,2019-05-16 01:51:00.000,2019-05-16 02:22:34.620,BJ1SNU8670PDK
DSLWP-B,13,YL3CT,2019-05-16 02:01:00.000,2019-05-16 02:23:11.262,BJ1SNU8670PD0
DSLWP-B,13,YL3CT,2019-05-16 00:30:00.000,2019-05-16 02:19:12.654,BJ1SNU86A0OD0
DSLWP-B,13,YL3CT,2019-05-16 00:40:00.000,2019-05-16 02:19:41.313,BJ1SNU8680OD9
DSLWP-B,13,N6RFM,2019-05-19 14:11:00.000,2019-05-21 21:05:47.861,BJ1SNV8690OA9
DSLWP-B,13,W2RTV,2019-05-19 13:40:00.000,2019-05-21 00:27:42.910,BJ1SNU8680OD9
DSLWP-B,13,W2RTV,2019-05-19 14:00:00.000,2019-05-21 00:28:58.526,BJ1SNU86B0ODT
DSLWP-B,13,W2RTV,2019-05-19 14:10:00.000,2019-05-21 00:30:03.237,BJ1SNU86A0OD9
DSLWP-B,13,W2RTV,2019-05-19 14:20:00.000,2019-05-21 00:30:26.759,BJ1SNU8680ODJ
DSLWP-B,13,N6RFM,2019-05-19 13:40:00.000,2019-05-21 21:04:57.685,BJ1SNV86A0OA9
DSLWP-B,13,N6RFM,2019-05-19 14:00:00.000,2019-05-21 21:05:32.967,BJ1SNV86A0OAT
DSLWP-B,13,W2RTV,2019-05-19 13:50:00.000,2019-05-21 00:28:06.827,BJ1SNU8610ODJ
DSLWP-B,13,N6RFM,2019-05-19 13:50:00.000,2019-05-21 21:05:15.062,BJ1SNV8680OAJ
DSLWP-B,13,N6RFM,2019-05-19 14:21:00.000,2019-05-21 21:06:04.297,BJ1SNV86A0OAK
DSLWP-B,13,N6RFM,2019-05-19 14:31:00.000,2019-05-21 21:06:20.112,BJ1SNV86A0OAT
DSLWP-B,13,N6RFM,2019-05-19 14:41:00.000,2019-05-21 21:06:36.459,BJ1SNV8680OAA
DSLWP-B,13,N6RFM,2019-05-19 14:51:00.000,2019-05-21 21:06:50.874,BJ1SNV86A0OAJ
DSLWP-B,13,N6RFM,2019-05-19 15:01:00.000,2019-05-21 21:07:14.605,BJ1SNV8690OAT
DSLWP-B,13,N6RFM,2019-05-19 15:11:00.000,2019-05-21 21:07:28.905,BJ1SNV8690OA9
DSLWP-B,13,N6RFM,2019-05-19 15:21:00.000,2019-05-21 21:07:43.788,BJ1SNV8680PAJ
DSLWP-B,13,N6RFM,2019-05-19 13:40:00.000,2019-05-21 21:08:19.849,BJ1SNU8680OD9
DSLWP-B,13,N6RFM,2019-05-19 13:50:00.000,2019-05-21 21:08:38.055,BJ1SNU8610ODJ
DSLWP-B,13,N6RFM,2019-05-19 14:31:00.000,2019-05-21 21:09:41.304,BJ1SNU86F0ODT
DSLWP-B,13,N6RFM,2019-05-19 14:51:00.000,2019-05-21 21:10:12.708,BJ1SNU8680ODK
DSLWP-B,13,N6RFM,2019-05-19 15:01:00.000,2019-05-21 21:10:32.803,BJ1SNU8680OD0
DSLWP-B,13,N6RFM,2019-05-19 15:11:00.000,2019-05-21 21:10:44.381,BJ1SNU8690ODA
DSLWP-B,13,N6RFM,2019-05-19 15:21:00.000,2019-05-21 21:11:01.698,BJ1SNU86B0ODK
DSLWP-B,13,N6RFM,2019-05-19 14:00:00.000,2019-05-21 21:08:54.667,BJ1SNU86B0ODT
DSLWP-B,13,N6RFM,2019-05-19 14:10:00.000,2019-05-21 21:09:13.862,BJ1SNU86A0OD9
DSLWP-B,13,N6RFM,2019-05-19 14:20:00.000,2019-05-21 21:09:27.841,BJ1SNU8680ODJ
DSLWP-B,13,N6RFM,2019-05-19 14:40:00.000,2019-05-21 21:09:59.457,BJ1SNU86B0ODA
DSLWP-B,13,N6RFM,2019-05-22 12:41:00.000,2019-05-23 07:12:30.149,BJ1SNU86G0OD9
DSLWP-B,13,N6RFM,2019-05-22 12:51:00.000,2019-05-23 07:12:46.844,BJ1SNU8670OWK
DSLWP-B,13,N6RFM,2019-05-22 13:01:00.000,2019-05-23 07:13:05.705,BJ1SNU86A0OD0
DSLWP-B,13,N6RFM,2019-05-22 13:11:00.000,2019-05-23 07:13:21.537,BJ1SNU8670OD9
DSLWP-B,13,N6RFM,2019-05-22 13:21:00.000,2019-05-23 07:13:36.999,BJ1SNU86F0ODK
DSLWP-B,13,N6RFM,2019-05-22 13:31:00.000,2019-05-23 07:13:51.083,BJ1SNU8680OD0
DSLWP-B,13,N6RFM,2019-05-22 13:41:00.000,2019-05-23 07:14:04.404,BJ1SNU8690OD9
DSLWP-B,13,N6RFM,2019-05-22 13:51:00.000,2019-05-23 07:14:23.662,BJ1SNU86B0ODK
DSLWP-B,13,N6RFM,2019-05-22 14:01:00.000,2019-05-23 07:14:41.325,BJ1SNU8680PD0
DSLWP-B,13,LU1HKO,2019-05-22 13:11:00.000,2019-05-23 09:38:12.382,BJ1SNU8670OD9
DSLWP-B,13,N6RFM,2019-05-22 14:11:00.000,2019-05-23 07:14:57.027,BJ1SNU86C0PDA
DSLWP-B,13,DK3WN,2019-06-05 16:01:00.000,2019-06-06 20:09:11.465,BJ1SNV8690OA0
DSLWP-B,13,DK3WN,2019-06-07 16:41:00.000,2019-06-07 18:38:39.000,BJ1SNV86C0OA9
DSLWP-B,13,DK3WN,2019-06-06 16:21:00.000,2019-06-06 20:09:31.236,BJ1SNV86G0PAJ
DSLWP-B,13,DK3WN,2019-06-06 16:31:00.000,2019-06-06 20:09:45.986,BJ1SNV86A0PA0
DSLWP-B,13,DK3WN,2019-06-06 16:41:00.000,2019-06-06 20:09:59.105,BJ1SNV8690PAA
DSLWP-B,13,DK3WN,2019-06-06 16:51:00.000,2019-06-06 20:10:13.606,BJ1SNV8670PAK
DSLWP-B,13,DK3WN,2019-06-07 16:20:00.000,2019-06-07 18:38:26.161,BJ1SNV86D0OAK
DSLWP-B,13,VK5EI,2019-06-07 16:51:00.000,2019-06-07 19:34:35.654,BJ1SNV86B0OAJ
DSLWP-B,13,VK5EI,2019-06-07 17:01:00.000,2019-06-07 19:35:29.495,BJ1SNV86D0OA0
DSLWP-B,13,DK3WN,2019-06-07 16:51:00.000,2019-06-07 18:38:55.766,BJ1SNV86B0OAJ
DSLWP-B,13,DK3WN,2019-06-07 17:01:00.000,2019-06-07 18:39:08.896,BJ1SNV86D0OA0
DSLWP-B,13,DK3WN,2019-06-07 17:11:00.000,2019-06-07 18:39:21.694,BJ1SNV8690OAA
DSLWP-B,13,DK3WN,2019-06-07 17:21:00.000,2019-06-07 18:39:32.214,BJ1SNV86A0OAJ
DSLWP-B,13,DK3WN,2019-06-07 17:31:00.000,2019-06-07 18:39:46.284,BJ1SNV86C0OA0
DSLWP-B,13,VK5EI,2019-06-07 16:40:00.000,2019-06-07 19:33:40.080,BJ1SNV86C0OA9
DSLWP-B,13,DK3WN,2019-06-07 17:41:00.000,2019-06-07 18:40:03.973,BJ1SNV86B0PAA
DSLWP-B,13,VK5EI,2019-06-07 17:11:00.000,2019-06-07 19:36:17.561,BJ1SNV8690OAA
DSLWP-B,13,VK5EI,2019-06-07 17:21:00.000,2019-06-07 19:37:15.213,BJ1SNV86A0OAJ
DSLWP-B,13,VK5EI,2019-06-07 17:31:00.000,2019-06-07 19:38:15.370,BJ1SNV86C0OA0
DSLWP-B,13,VK5EI,2019-06-07 17:41:00.000,2019-06-07 19:38:58.368,BJ1SNV86B0PAA
DSLWP-B,13,VK5EI,2019-07-15 21:21:00.000,2019-07-15 21:23:19.474,BJ1SNV8680PAJ
DSLWP-B,13,VK5EI,2019-07-15 21:31:00.000,2019-07-15 21:38:01.294,BJ1SNV86A0PAT
DSLWP-B,13,VK5EI,2019-07-15 21:41:00.000,2019-07-15 21:50:18.892,BJ1SNV86A0PA9
DSLWP-B,13,VK5EI,2019-07-15 21:51:00.000,2019-07-15 21:56:30.159,BJ1SNV86D0PAK
DSLWP-B,13,VK5EI,2019-07-15 21:21:00.000,2019-07-15 21:21:39.492,BJ1SNV86C0PA9
